0:9.80736e+06;1.13663e+10;5.50026e+09
1:4.47488e+06;1.04413e+10;3.27548e+09
2:921600;1.28686e+10;1.32597e+10
3:3.69152e+06;1.03638e+10;5.20413e+09
4:1.17965e+07;1.17431e+10;3.09467e+09
5:9.83808e+06;1.15814e+10;1.11622e+10
6:4.9152e+06;1.08559e+10;1.07413e+10
7:4.6336e+06;1.07458e+10;1.0626e+10
8:3.69152e+06;1.03499e+10;1.01809e+10
9:3.68128e+06;1.03565e+10;1.01455e+10
10:4.352e+06;1.0388e+10;1.04479e+10
11:4.9152e+06;1.06556e+10;1.07646e+10
12:4.352e+06;1.03809e+10;1.0358e+10
13:921600;1.28744e+10;1.32719e+10
14:9.80736e+06;1.17093e+10;1.18291e+10
15:4.9152e+06;1.08666e+10;1.07255e+10
16:9.80736e+06;1.16861e+10;1.16986e+10
17:4.47488e+06;1.06659e+10;1.05317e+10
18:921600;1.28801e+10;1.32658e+10
19:4.47488e+06;1.0652e+10;1.03241e+10
20:3.68128e+06;1.03584e+10;1.01572e+10
21:3.68128e+06;1.03481e+10;1.01661e+10
22:9.83808e+06;1.16937e+10;1.14494e+10
23:9.83808e+06;1.16951e+10;1.13926e+10
24:3.69152e+06;1.03564e+10;1.01442e+10
25:4.352e+06;1.06109e+10;1.04631e+10
26:3.69152e+06;1.03648e+10;1.01514e+10
27:4.6336e+06;1.07347e+10;1.0605e+10
28:4.9152e+06;1.08666e+10;1.07353e+10
29:1.17965e+07;1.05743e+10;1.18158e+10
30:3.69152e+06;1.03573e+10;1.01567e+10
31:4.36224e+06;1.06226e+10;1.04773e+10
32:4.9152e+06;1.08689e+10;1.06305e+10
33:4.9152e+06;1.0879e+10;1.07623e+10
34:4.47488e+06;1.06577e+10;1.05309e+10
35:4.6336e+06;1.07498e+10;1.04912e+10
36:4.9152e+06;1.08782e+10;1.07428e+10
37:4.6336e+06;1.0749e+10;1.06127e+10
38:4.9152e+06;1.08628e+10;1.05415e+10
39:4.6336e+06;1.07522e+10;1.04905e+10
40:9.80736e+06;1.16932e+10;1.16937e+10
41:3.68128e+06;1.03593e+10;1.01599e+10
42:1.17965e+07;1.18408e+10;1.18816e+10
43:4.9152e+06;1.08659e+10;1.07435e+10
44:9.83808e+06;1.16951e+10;1.12661e+10
45:9.80736e+06;1.16803e+10;1.18227e+10
46:4.9152e+06;1.0872e+10;1.07631e+10
47:4.9152e+06;1.06519e+10;1.09472e+10
48:1.17965e+07;1.18389e+10;1.19906e+10
49:4.6336e+06;1.05225e+10;1.06158e+10
50:4.36224e+06;1.06094e+10;1.04644e+10
51:4.6336e+06;1.07498e+10;1.06151e+10
52:4.36224e+06;1.05995e+10;1.04596e+10
53:3.69152e+06;1.03564e+10;1.01514e+10
54:4.37248e+06;1.06285e+10;1.04601e+10
55:4.6336e+06;1.0749e+10;1.06143e+10
56:4.36224e+06;1.06102e+10;1.03594e+10
57:4.9152e+06;1.0859e+10;1.09605e+10
58:3.68128e+06;1.03593e+10;1.0159e+10
59:3.69152e+06;1.03351e+10;1.01487e+10
60:4.6336e+06;1.07602e+10;1.06112e+10
61:1.17965e+07;1.18401e+10;1.17709e+10
62:4.37248e+06;1.06235e+10;1.04489e+10
63:4.36224e+06;1.06028e+10;1.03382e+10
64:4.9152e+06;1.06659e+10;1.06423e+10
65:4.9152e+06;1.0872e+10;1.09863e+10
66:4.6336e+06;1.07387e+10;1.06003e+10
67:4.352e+06;1.06167e+10;1.0358e+10
68:3.68128e+06;1.03463e+10;1.015e+10
69:4.9152e+06;1.06585e+10;1.0739e+10
70:9.80736e+06;1.16745e+10;1.15396e+10
71:4.37248e+06;1.06285e+10;1.04617e+10
72:4.36224e+06;1.06201e+10;1.04757e+10
73:4.9152e+06;1.08636e+10;1.07398e+10
74:921600;1.28686e+10;1.32597e+10
75:4.6336e+06;1.07418e+10;1.06034e+10
76:9.80736e+06;1.15705e+10;1.16892e+10
77:4.9152e+06;1.08674e+10;1.06276e+10
78:4.36224e+06;1.06036e+10;1.03626e+10
79:921600;1.28571e+10;1.32658e+10
80:4.36224e+06;1.06342e+10;1.03453e+10
81:4.6336e+06;1.07402e+10;1.08116e+10
82:1.17965e+07;1.18484e+10;1.19255e+10
83:3.68128e+06;1.0323e+10;1.01384e+10
84:3.69152e+06;1.0311e+10;1.01487e+10
85:3.69152e+06;1.03536e+10;1.01576e+10
86:1.17965e+07;1.18382e+10;1.18264e+10
87:4.6336e+06;1.0741e+10;1.05034e+10
88:1.17965e+07;1.1845e+10;1.18116e+10
89:9.80736e+06;1.16857e+10;1.15144e+10
90:4.6336e+06;1.07259e+10;1.04624e+10
91:4.9152e+06;1.08444e+10;1.07623e+10
92:4.37248e+06;1.06161e+10;1.04361e+10
