625:9.80736e+06;1.57024e+10;1.64641e+10
626:4.36224e+06;1.67965e+10;1.50663e+10
627:4.9152e+06;1.61328e+10;1.73992e+10
628:1.17965e+07;1.64785e+10;1.86295e+10
629:9.83808e+06;1.56363e+10;1.80943e+10
630:4.352e+06;1.66912e+10;1.46789e+10
631:921600;2.55546e+10;2.58296e+10
632:4.37248e+06;1.62126e+10;1.4123e+10
633:4.47488e+06;1.68138e+10;1.49626e+10
634:4.6336e+06;1.71686e+10;1.56068e+10
635:4.9152e+06;1.71735e+10;1.60401e+10
636:4.9152e+06;1.66288e+10;1.58743e+10
637:3.69152e+06;1.76338e+10;1.55283e+10
638:4.6336e+06;1.71057e+10;1.56001e+10
639:3.68128e+06;1.85788e+10;1.58e+10
640:9.80736e+06;1.55866e+10;1.83895e+10
641:4.36224e+06;1.67758e+10;1.54628e+10
642:4.9152e+06;1.61345e+10;1.56018e+10
643:1.17965e+07;1.50915e+10;1.86445e+10
644:9.83808e+06;1.56402e+10;1.65148e+10
645:4.352e+06;1.6435e+10;1.48132e+10
646:921600;2.55319e+10;2.58296e+10
647:4.37248e+06;1.6778e+10;1.53494e+10
648:4.47488e+06;1.68889e+10;1.50592e+10
649:4.6336e+06;1.71686e+10;1.55448e+10
650:4.9152e+06;1.72294e+10;1.61345e+10
651:4.9152e+06;1.71639e+10;1.59353e+10
652:3.69152e+06;1.7715e+10;1.52774e+10
653:4.6336e+06;1.70835e+10;1.70513e+10
654:3.68128e+06;1.77039e+10;1.51249e+10
655:9.80736e+06;1.53524e+10;1.70941e+10
656:4.36224e+06;1.61383e+10;1.50397e+10
657:4.9152e+06;1.66018e+10;1.59917e+10
658:1.17965e+07;1.48436e+10;1.83248e+10
659:9.83808e+06;1.47772e+10;1.61471e+10
660:4.352e+06;1.60795e+10;1.50609e+10
661:921600;2.55546e+10;2.57373e+10
662:4.37248e+06;1.74019e+10;1.62107e+10
663:4.47488e+06;1.62756e+10;1.48687e+10
664:4.6336e+06;1.71483e+10;1.5649e+10
665:4.9152e+06;1.6636e+10;1.61395e+10
666:4.9152e+06;1.61803e+10;1.55042e+10
667:3.69152e+06;1.7715e+10;1.54307e+10
668:4.6336e+06;1.70453e+10;1.56524e+10
669:3.68128e+06;1.69476e+10;1.51249e+10
670:9.80736e+06;1.56152e+10;1.66529e+10
671:4.36224e+06;1.67758e+10;1.53514e+10
672:4.9152e+06;1.66938e+10;1.74645e+10
673:1.17965e+07;1.50927e+10;1.86757e+10
674:9.83808e+06;1.58246e+10;1.78082e+10
675:4.352e+06;1.61712e+10;1.40889e+10
676:921600;2.55319e+10;2.58296e+10
677:4.37248e+06;1.73313e+10;1.55167e+10
678:4.47488e+06;1.68421e+10;1.52864e+10
679:4.6336e+06;1.71199e+10;1.5671e+10
680:4.9152e+06;1.71295e+10;1.60669e+10
681:4.9152e+06;1.66234e+10;1.57184e+10
682:3.69152e+06;1.84105e+10;1.53486e+10
683:4.6336e+06;1.70273e+10;1.69595e+10
684:3.68128e+06;1.77039e+10;1.53305e+10
685:9.80736e+06;1.5146e+10;1.68377e+10
686:4.36224e+06;1.67284e+10;1.50149e+10
687:4.9152e+06;1.05909e+10;1.59667e+10
688:1.17965e+07;1.51935e+10;1.69202e+10
689:9.83808e+06;1.53858e+10;1.5881e+10
690:4.352e+06;1.6177e+10;1.55731e+10
691:921600;2.55319e+10;2.57143e+10
692:4.37248e+06;1.73997e+10;1.58995e+10
693:4.47488e+06;1.63155e+10;1.48972e+10
694:4.6336e+06;1.70293e+10;1.4954e+10
695:4.9152e+06;1.71295e+10;1.63543e+10
696:4.9152e+06;1.61786e+10;1.55497e+10
697:3.69152e+06;1.85735e+10;1.53957e+10
698:4.6336e+06;1.65391e+10;1.56541e+10
