4,1.14349
4,1.1394
4,1.13905
4,1.1542
4,1.16625
4,1.18122
4,1.1933
4,1.2124
4,1.21975
4,1.23085
4,1.26144
4,1.28385
4,1.45139
4,1.61637
4,1.38429
8,1.2787
8,1.27441
8,1.2788
8,1.28886
8,1.2824
8,1.27491
8,1.32182
8,1.28174
8,1.28079
8,1.28097
8,1.28457
8,1.29742
8,1.34904
8,1.6
8,1.41143
8,0.000489883
4,0.000416944
8,0.000506881
4,0.000418458
8,0.000505433
4,0.000626577
