0:4.9152e+06;8.46748e+09;6.14523e+09
1:4.6336e+06;9.61934e+09;9.18549e+09
2:3.69152e+06;1.00892e+10;1.01791e+10
3:4.9152e+06;1.08882e+10;5.64436e+09
4:9.83808e+06;1.1704e+10;4.86587e+09
5:4.9152e+06;1.06674e+10;1.09785e+10
6:4.47488e+06;1.06903e+10;1.07652e+10
7:4.36224e+06;1.06193e+10;1.05039e+10
8:1.17965e+07;1.17398e+10;6.01302e+09
9:9.83808e+06;1.17044e+10;1.18703e+10
10:4.9152e+06;1.04362e+10;1.09911e+10
11:4.9152e+06;1.08836e+10;1.07782e+10
12:4.6336e+06;9.90899e+09;9.98208e+09
13:3.69152e+06;1.03694e+10;1.02116e+10
14:4.9152e+06;1.08851e+10;1.10488e+10
