0:4.47488e+06;8.71603e+09;3.50459e+09
1:4.36224e+06;1.46486e+10;1.47644e+10
2:3.68128e+06;1.56389e+10;1.5032e+10
3:1.17965e+07;1.51929e+10;5.58097e+09
4:9.80736e+06;1.53678e+10;9.30475e+09
5:4.352e+06;1.56664e+10;1.50893e+10
6:921600;2.55773e+10;2.58065e+10
7:4.37248e+06;1.68007e+10;1.58625e+10
8:4.6336e+06;1.71564e+10;1.53049e+10
9:4.9152e+06;1.72197e+10;1.6654e+10
10:4.6336e+06;1.70956e+10;1.56557e+10
11:3.68128e+06;1.7775e+10;1.60738e+10
12:3.69152e+06;1.86185e+10;1.40494e+10
13:4.9152e+06;1.66432e+10;1.65785e+10
14:9.80736e+06;1.28584e+10;1.45992e+10
