0:4.36224e+06;1.12475e+10;3.42513e+09
1:4.9152e+06;9.56473e+09;6.66233e+09
2:4.6336e+06;9.66751e+09;1.04912e+10
3:9.83808e+06;1.12389e+10;6.86097e+09
4:3.68128e+06;9.78814e+09;1.01769e+10
5:1.17965e+07;1.14172e+10;8.91145e+09
6:3.69152e+06;9.78622e+09;1.04059e+10
7:4.9152e+06;1.05683e+10;1.07653e+10
8:9.80736e+06;1.12594e+10;1.18446e+10
9:4.6336e+06;1.0263e+10;1.08529e+10
10:4.352e+06;1.03375e+10;1.09872e+10
11:921600;1.30258e+10;1.32719e+10
12:4.37248e+06;1.03343e+10;1.09751e+10
13:4.9152e+06;1.04433e+10;1.09683e+10
14:4.47488e+06;1.01813e+10;1.10301e+10
15:4.36224e+06;1.0321e+10;1.0701e+10
16:4.9152e+06;1.03981e+10;1.09926e+10
17:4.6336e+06;1.02688e+10;1.08521e+10
18:9.83808e+06;1.1229e+10;1.19808e+10
19:3.68128e+06;9.77899e+09;1.04288e+10
20:1.17965e+07;1.14687e+10;1.20121e+10
21:3.69152e+06;9.56154e+09;1.01845e+10
22:4.9152e+06;1.04114e+10;1.04568e+10
23:9.80736e+06;9.87403e+09;1.02089e+10
24:4.6336e+06;1.0263e+10;1.08497e+10
25:4.352e+06;1.01085e+10;1.07256e+10
26:921600;1.30317e+10;1.32658e+10
27:4.37248e+06;1.0346e+10;1.0947e+10
28:4.9152e+06;1.04023e+10;1.06415e+10
29:4.47488e+06;1.03932e+10;1.07901e+10
30:4.36224e+06;1.01255e+10;1.09485e+10
31:4.9152e+06;1.26129e+10;1.06415e+10
32:4.6336e+06;1.02615e+10;1.06205e+10
33:9.83808e+06;1.12204e+10;1.19883e+10
34:3.68128e+06;9.76985e+09;1.01563e+10
35:1.17965e+07;1.14737e+10;1.18488e+10
36:3.69152e+06;1.01229e+10;1.07142e+10
37:4.9152e+06;1.04093e+10;1.06415e+10
38:9.80736e+06;1.12826e+10;1.19751e+10
39:4.6336e+06;1.026e+10;1.0844e+10
40:4.352e+06;1.01221e+10;1.03849e+10
41:921600;1.30258e+10;1.32597e+10
42:4.37248e+06;1.04067e+10;1.09435e+10
43:4.9152e+06;1.04016e+10;1.02141e+10
44:4.47488e+06;1.0182e+10;1.05643e+10
45:4.36224e+06;1.01195e+10;1.04556e+10
46:4.9152e+06;1.04016e+10;1.04568e+10
47:4.6336e+06;1.02593e+10;1.0831e+10
48:9.83808e+06;1.1227e+10;1.1993e+10
49:3.68128e+06;1.19052e+10;1.01294e+10
50:1.17965e+07;1.14137e+10;1.20188e+10
51:3.69152e+06;9.80202e+09;1.04483e+10
52:4.9152e+06;1.04065e+10;1.12264e+10
53:9.80736e+06;1.12247e+10;1.18465e+10
54:4.6336e+06;1.02615e+10;1.06275e+10
55:4.352e+06;1.0119e+10;1.09766e+10
56:921600;1.30376e+10;1.32658e+10
57:4.37248e+06;1.0346e+10;1.07227e+10
58:4.9152e+06;1.03959e+10;1.06452e+10
59:4.47488e+06;1.0182e+10;1.05627e+10
60:4.36224e+06;1.03281e+10;1.09353e+10
61:4.9152e+06;1.04093e+10;1.10155e+10
62:4.6336e+06;1.02688e+10;1.08424e+10
63:9.83808e+06;1.1119e+10;1.19939e+10
64:3.68128e+06;9.77649e+09;1.01545e+10
65:1.17965e+07;1.15808e+10;1.20207e+10
66:3.69152e+06;9.79204e+09;1.0163e+10
67:4.9152e+06;1.03854e+10;1.04682e+10
68:9.80736e+06;1.14414e+10;1.1852e+10
69:4.6336e+06;1.02666e+10;1.08464e+10
70:4.352e+06;1.00607e+10;1.05721e+10
71:921600;1.30199e+10;1.32658e+10
72:4.37248e+06;1.03405e+10;1.07068e+10
73:4.9152e+06;1.03945e+10;1.07443e+10
74:4.47488e+06;1.01643e+10;1.08001e+10
75:4.36224e+06;1.03375e+10;1.096e+10
76:4.9152e+06;1.03812e+10;1.08574e+10
77:4.6336e+06;1.02579e+10;1.06166e+10
234:3.69152e+06;9.79536e+09;1.04342e+10
235:4.9152e+06;1.03988e+10;1.08413e+10
236:9.80736e+06;1.12768e+10;1.1984e+10
237:4.6336e+06;1.02622e+10;1.08375e+10
238:4.352e+06;1.01206e+10;1.10023e+10
239:921600;1.3014e+10;1.32597e+10
240:4.37248e+06;1.01282e+10;1.07143e+10
241:4.9152e+06;1.04129e+10;1.09699e+10
242:4.47488e+06;1.01894e+10;1.07843e+10
243:4.36224e+06;1.01225e+10;1.04805e+10
244:4.9152e+06;1.04703e+10;1.08582e+10
245:4.6336e+06;1.02608e+10;1.08375e+10
246:9.83808e+06;1.12311e+10;1.19888e+10
247:3.68128e+06;9.78731e+09;1.04392e+10
248:1.17965e+07;1.18885e+10;1.19541e+10
249:3.69152e+06;9.79038e+09;1.04323e+10
250:4.9152e+06;1.04023e+10;1.06652e+10
251:9.80736e+06;1.1283e+10;1.18469e+10
252:4.6336e+06;1.02608e+10;1.08391e+10
253:4.352e+06;1.01168e+10;1.07374e+10
