0:4.36224e+06;1.17639e+10;3.91916e+09
1:4.9152e+06;8.75862e+09;6.74631e+09
2:4.352e+06;9.89379e+09;1.07129e+10
3:3.68128e+06;9.78314e+09;1.01778e+10
4:9.83808e+06;1.12192e+10;6.40647e+09
5:1.17965e+07;1.14141e+10;6.71965e+09
6:3.69152e+06;9.79038e+09;1.0437e+10
7:4.9152e+06;1.03777e+10;5.61506e+09
8:9.80736e+06;1.10979e+10;5.1274e+09
9:4.6336e+06;1.04677e+10;1.1083e+10
10:4.6336e+06;1.02579e+10;1.08725e+10
11:921600;1.29964e+10;1.32658e+10
12:4.37248e+06;1.03405e+10;1.07127e+10
13:4.9152e+06;1.03931e+10;1.09777e+10
14:4.47488e+06;1.01746e+10;1.10258e+10
