0:4.352e+06;6.61768e+09;3.31465e+09
1:4.9152e+06;7.95155e+09;4.93098e+09
2:4.36224e+06;1.03966e+10;1.03721e+10
3:4.6336e+06;1.10014e+10;5.93978e+09
4:3.68128e+06;1.06459e+10;1.0505e+10
5:1.17965e+07;1.19646e+10;6.03507e+09
6:3.69152e+06;1.03816e+10;1.04332e+10
7:4.37248e+06;1.06459e+10;1.04842e+10
8:9.80736e+06;1.15723e+10;6.12568e+09
9:9.83808e+06;1.21527e+10;1.18593e+10
10:4.6336e+06;1.05401e+10;1.08529e+10
11:921600;1.3014e+10;1.32658e+10
12:4.9152e+06;1.11264e+10;1.06652e+10
13:4.9152e+06;1.11111e+10;9.7561e+09
14:4.47488e+06;1.06805e+10;1.0796e+10
15:4.352e+06;1.08756e+10;1.07484e+10
16:4.9152e+06;1.11119e+10;9.95076e+09
17:4.36224e+06;1.06409e+10;1.07195e+10
18:4.6336e+06;1.09972e+10;1.09456e+10
19:3.68128e+06;1.03658e+10;1.04278e+10
20:1.17965e+07;1.19537e+10;9.1128e+09
21:3.69152e+06;1.06225e+10;1.04559e+10
22:4.37248e+06;1.08963e+10;1.06892e+10
23:9.80736e+06;1.18264e+10;1.16087e+10
24:9.83808e+06;1.18342e+10;1.03956e+10
25:4.6336e+06;1.0511e+10;8.55185e+09
26:921600;1.30081e+10;1.32597e+10
27:4.9152e+06;1.11119e+10;1.06882e+10
28:4.9152e+06;1.11256e+10;1.12002e+10
29:4.47488e+06;1.09267e+10;1.10162e+10
30:4.352e+06;1.06458e+10;1.07205e+10
31:4.9152e+06;1.11183e+10;1.0718e+10
32:4.36224e+06;1.08925e+10;1.07279e+10
33:4.6336e+06;1.0983e+10;1.0879e+10
34:3.68128e+06;1.06538e+10;1.04734e+10
35:1.17965e+07;1.1958e+10;1.20129e+10
36:3.69152e+06;1.06489e+10;1.04342e+10
37:4.37248e+06;1.06368e+10;1.09522e+10
38:9.80736e+06;1.1825e+10;1.18547e+10
39:9.83808e+06;1.18228e+10;1.19981e+10
40:4.6336e+06;1.10164e+10;1.10873e+10
41:921600;1.30023e+10;1.32658e+10
42:4.9152e+06;1.11127e+10;1.0677e+10
43:4.9152e+06;1.11143e+10;1.09636e+10
44:4.47488e+06;1.0949e+10;1.08143e+10
45:4.352e+06;1.08922e+10;1.07213e+10
46:4.9152e+06;1.08844e+10;1.08628e+10
47:4.36224e+06;1.0876e+10;1.07077e+10
48:4.6336e+06;1.10081e+10;1.08627e+10
49:3.68128e+06;1.0643e+10;1.01634e+10
50:1.17965e+07;1.19572e+10;1.21287e+10
51:3.69152e+06;1.06568e+10;1.02088e+10
52:4.37248e+06;1.08833e+10;1.06884e+10
53:9.80736e+06;1.18191e+10;1.19803e+10
54:9.83808e+06;1.15557e+10;1.17335e+10
55:4.6336e+06;1.10039e+10;1.08758e+10
56:921600;1.30081e+10;1.32475e+10
57:4.9152e+06;1.112e+10;1.0677e+10
58:4.9152e+06;1.11151e+10;1.09691e+10
59:4.47488e+06;1.09139e+10;1.0435e+10
60:4.352e+06;1.08826e+10;1.07323e+10
61:4.9152e+06;1.112e+10;1.08998e+10
62:4.36224e+06;1.08856e+10;1.05962e+10
63:4.6336e+06;1.09822e+10;1.06557e+10
64:3.68128e+06;1.06519e+10;1.04278e+10
65:1.17965e+07;1.19634e+10;1.21179e+10
66:3.69152e+06;1.0647e+10;1.04644e+10
67:4.37248e+06;1.08876e+10;1.06976e+10
68:9.80736e+06;1.17093e+10;1.1857e+10
69:9.83808e+06;1.18237e+10;1.2e+10
70:4.6336e+06;1.0765e+10;1.08643e+10
71:921600;1.30081e+10;1.32719e+10
72:4.9152e+06;1.11007e+10;1.0677e+10
73:4.9152e+06;1.11151e+10;1.09746e+10
74:4.47488e+06;1.09421e+10;1.05659e+10
75:4.352e+06;1.08756e+10;1.07493e+10
76:4.9152e+06;1.11127e+10;1.00616e+10
77:4.36224e+06;1.0645e+10;1.07372e+10
78:4.6336e+06;1.09989e+10;1.09176e+10
79:3.68128e+06;1.0641e+10;1.04288e+10
80:1.17965e+07;1.19591e+10;1.20086e+10
81:3.69152e+06;1.06578e+10;1.04313e+10
82:4.37248e+06;1.08842e+10;1.06875e+10
83:9.80736e+06;1.02739e+10;1.19915e+10
84:9.83808e+06;1.18164e+10;1.19972e+10
85:4.6336e+06;1.10064e+10;1.08619e+10
86:921600;1.30199e+10;1.32658e+10
