0;0.472288;0.027776;1.09475
1;0.438624;0.026624;0.301536
2;0.27616;0.026624;0.302016
3;0.277152;0.026624;0.283936
4;0.294624;0.026624;0.302496
5;0.286272;0.026624;0.30336
6;0.285344;0.027648;0.285088
7;0.296512;0.026624;0.303168
8;0.287072;0.027648;0.284608
9;0.294464;0.026624;0.275392
10;0.294624;0.026624;0.285056
11;0.305792;0.026624;0.293856
12;0.287424;0.026624;0.302528
13;0.287328;0.026624;0.30288
14;0.285376;0.026624;0.304576
15;0.287328;0.026624;0.312096
16;0.2768;0.026624;0.294112
17;0.296512;0.026624;0.302912
18;0.2864;0.026624;0.30208
19;0.285952;0.026624;0.29824
20;0.29456;0.026624;0.28592
21;0.277056;0.026624;0.284128
22;0.28144;0.026624;0.321216
23;0.340544;0.026624;0.302848
24;0.286464;0.026624;0.35968
25;0.303648;0.026624;0.284128
26;0.285344;0.026624;0.285152
27;0.276;0.026624;0.284416
28;0.34064;0.026624;0.294144
29;0.285248;0.026624;0.356608
30;0.322592;0.026624;0.29504
31;0.28624;0.026624;0.283104
32;0.286432;0.026624;0.29472
33;0.341536;0.026624;0.293312
34;0.285376;0.026624;0.361088
35;0.30512;0.026624;0.292832
36;0.28608;0.026624;0.284896
37;0.277696;0.026624;0.286208
38;0.340672;0.026752;0.294176
39;0.388352;0.026624;0.443968
40;0.3048;0.02688;0.294144
41;0.295136;0.026624;0.283808
42;0.28544;0.026624;0.275872
43;0.3416;0.026624;0.284224
44;0.286464;0.026688;0.352544
45;0.312832;0.026624;0.284096
46;0.286688;0.026624;0.284608
47;0.276064;0.026624;0.284128
48;0.349888;0.026624;0.284256
49;0.286944;0.026624;0.360256
50;0.303744;0.026624;0.294304
51;0.286304;0.026624;0.284256
52;0.285344;0.026624;0.294656
53;0.341568;0.026624;0.293664
54;0.287072;0.026624;0.360192
55;0.303648;0.026624;0.294176
56;0.287744;0.026624;0.286144
57;0.287296;0.026624;0.29344
58;0.2952;0.026624;0.30448
59;0.295136;0.026624;0.28464
60;0.286336;0.026624;0.294656
61;0.286304;0.026624;0.293312
62;0.285984;0.026624;0.286176
63;0.285248;0.026624;0.284096
64;0.294528;0.026624;0.28512
65;0.296512;0.026624;0.284928
66;0.295616;0.026624;0.284096
67;0.286176;0.026624;0.284128
68;0.285984;0.026624;0.28512
69;0.285184;0.026624;0.29264
70;0.285952;0.026624;0.285632
71;0.28592;0.026624;0.29344
72;0.285376;0.026624;0.295136
73;0.295488;0.026624;0.284512
74;0.285952;0.026624;0.294656
75;0.286816;0.026624;0.28464
76;0.29456;0.026624;0.284864
77;0.284896;0.026624;0.28464
78;0.361056;0.026624;0.311168
79;0.285248;0.026624;0.275936
80;0.285376;0.026624;0.275392
81;0.285248;0.026624;0.274432
82;0.285408;0.026624;0.285088
83;0.314592;0.026624;0.284128
84;0.360096;0.026624;0.2856
85;0.33232;0.026624;0.30256
86;0.294592;0.026624;0.332128
87;0.295328;0.026624;0.350464
88;0.304768;0.026624;0.358816
89;0.303648;0.026624;0.357952
90;0.313024;0.026624;0.340704
91;0.304672;0.026624;0.34944
92;0.303808;0.026624;0.34192
93;0.313952;0.026624;0.358816
94;0.2952;0.026624;0.34912
95;0.305024;0.026624;0.365344
96;0.3048;0.026624;0.358848
97;0.304704;0.026624;0.34864
98;0.303808;0.026624;0.340544
99;0.295456;0.026624;0.34864
100;0.29456;0.02688;0.341824
101;0.3128;0.026624;0.367392
102;0.294592;0.026624;0.359456
103;0.304672;0.026624;0.358656
104;0.303744;0.026624;0.358688
105;0.313888;0.026624;0.340224
106;0.304832;0.026624;0.350432
107;0.303616;0.026624;0.34976
108;0.295584;0.026624;0.340736
